fname,label,manually_verified,freesound_id,license
b1d7b358.wav,Fart,0,76375,Attribution
b1dec6f4.wav,Gong,0,222326,Attribution
b1e3de31.wav,Meow,0,246037,Creative Commons 0
b1e56287.wav,Keys_jangling,0,182713,Creative Commons 0
b1f019c4.wav,Fireworks,0,344686,Attribution
b1f1177a.wav,Tearing,0,119930,Creative Commons 0
b20512a1.wav,Acoustic_guitar,0,2550,Attribution
b206d981.wav,Meow,0,79114,Attribution
b217c2f6.wav,Bass_drum,0,77581,Attribution
b218444c.wav,Snare_drum,1,13202,Creative Commons 0
b2261238.wav,Acoustic_guitar,1,252381,Attribution
b22ea7c6.wav,Computer_keyboard,1,233233,Attribution
b2348b0c.wav,Writing,1,335511,Creative Commons 0
b235e178.wav,Clarinet,0,20929,Attribution
b236b3c8.wav,Gong,0,76886,Creative Commons 0
b243a9f8.wav,Fireworks,0,56579,Attribution
b24691eb.wav,Gunshot_or_gunfire,1,108046,Attribution
b24ffcd5.wav,Flute,0,1960,Attribution
b25270c2.wav,Hi-hat,0,104230,Creative Commons 0
b2553a6c.wav,Oboe,0,355220,Attribution
b272072e.wav,Flute,1,246958,Attribution
b2789d97.wav,Fireworks,0,46327,Attribution
b2801d36.wav,Acoustic_guitar,0,8400,Creative Commons 0
b2a78c2a.wav,Tambourine,1,382873,Attribution
b2ae3465.wav,Fireworks,0,238953,Attribution
b2ba9028.wav,Meow,0,148928,Creative Commons 0
b2c3d2d3.wav,Applause,0,243944,Attribution
b2c75333.wav,Finger_snapping,0,364720,Creative Commons 0
b2c9df27.wav,Cough,0,350373,Creative Commons 0
b2cb792d.wav,Chime,0,59739,Attribution
b2cc1d8b.wav,Tearing,1,45657,Attribution
b2dd438a.wav,Snare_drum,0,131363,Creative Commons 0
b2e7fea5.wav,Trumpet,0,10784,Creative Commons 0
b2ee6d22.wav,Harmonica,0,116906,Creative Commons 0
b3063450.wav,Bass_drum,1,185022,Attribution
b3074ef3.wav,Harmonica,1,116892,Creative Commons 0
b307c487.wav,Keys_jangling,0,62459,Creative Commons 0
b30bf66d.wav,Finger_snapping,1,361752,Creative Commons 0
b31387ca.wav,Knock,0,208317,Creative Commons 0
b31ed1fb.wav,Hi-hat,1,138846,Attribution
b331f336.wav,Bass_drum,0,9626,Attribution
b33d8fe8.wav,Writing,0,383241,Creative Commons 0
b340e4a2.wav,Knock,0,211499,Attribution
b342332d.wav,Bass_drum,0,255111,Creative Commons 0
b342cc2f.wav,Bass_drum,0,145775,Creative Commons 0
b3451158.wav,Writing,0,325944,Attribution
b3485cc1.wav,Oboe,0,355118,Attribution
b34a9fd6.wav,Drawer_open_or_close,0,334490,Attribution
b3588e40.wav,Bus,0,336648,Creative Commons 0
b35ac4ef.wav,Oboe,1,373609,Creative Commons 0
b35b2952.wav,Saxophone,1,13445,Creative Commons 0
b35ec39e.wav,Knock,1,164567,Creative Commons 0
b36ddd2a.wav,Double_bass,0,354304,Attribution
b37b60fb.wav,Cello,1,372775,Creative Commons 0
b38409bb.wav,Violin_or_fiddle,1,374536,Creative Commons 0
b386cc78.wav,Finger_snapping,0,177505,Attribution
b389c99c.wav,Cowbell,0,9856,Attribution
b38ca397.wav,Gong,0,341652,Creative Commons 0
b3935201.wav,Flute,0,65510,Attribution
b393db3a.wav,Cowbell,0,124722,Attribution
b395e56b.wav,Hi-hat,1,33139,Attribution
b39db282.wav,Chime,1,257550,Attribution
b39e7571.wav,Fireworks,0,99198,Attribution
b3a24d4b.wav,Cowbell,1,91162,Creative Commons 0
b3ac05e6.wav,Knock,0,32298,Attribution
b3ad87ce.wav,Cello,0,66345,Attribution
b3b542e9.wav,Cough,0,148205,Creative Commons 0
b3b77047.wav,Gunshot_or_gunfire,1,183265,Attribution
b3bd7893.wav,Gong,0,67378,Attribution
b3c8c704.wav,Applause,0,50290,Creative Commons 0
b3ce4edb.wav,Cough,0,346490,Attribution
b3cee50d.wav,Cello,1,358349,Attribution
b3d33a56.wav,Laughter,0,30044,Attribution
b3d61327.wav,Drawer_open_or_close,1,329785,Attribution
b3db6690.wav,Electric_piano,0,12759,Attribution
b3e0f671.wav,Microwave_oven,0,82430,Creative Commons 0
b3e9fccb.wav,Trumpet,0,11047,Creative Commons 0
b3f6f5ed.wav,Trumpet,1,247294,Attribution
b3f75e89.wav,Knock,0,277487,Attribution
b3fd8174.wav,Fireworks,0,349795,Creative Commons 0
b4014985.wav,Gong,0,249541,Attribution
b4029ee8.wav,Finger_snapping,1,325262,Creative Commons 0
b4087165.wav,Fart,1,63225,Attribution
b414cca6.wav,Writing,1,221710,Attribution
b41a30cc.wav,Applause,0,57587,Creative Commons 0
b41d03ad.wav,Bark,0,207124,Creative Commons 0
b4200d90.wav,Trumpet,1,247262,Attribution
b428466c.wav,Double_bass,1,383557,Creative Commons 0
b42915bc.wav,Electric_piano,0,12762,Attribution
b430afb3.wav,Writing,1,335519,Creative Commons 0
b4324916.wav,Cello,0,179884,Creative Commons 0
b45ebbb1.wav,Shatter,1,270518,Attribution
b4608f87.wav,Hi-hat,1,138750,Attribution
b462999a.wav,Double_bass,0,203755,Attribution
b469f417.wav,Double_bass,0,383590,Creative Commons 0
b46cb6aa.wav,Violin_or_fiddle,1,56025,Creative Commons 0
b47d9321.wav,Bus,0,166266,Attribution
b47e0c27.wav,Acoustic_guitar,0,37556,Attribution
b4815be4.wav,Fart,0,61431,Attribution
b48d7f15.wav,Electric_piano,0,6389,Attribution
b490247e.wav,Clarinet,1,248745,Attribution
b49f1430.wav,Oboe,0,355155,Attribution
b4a519aa.wav,Acoustic_guitar,1,270601,Attribution
b4aa81ca.wav,Flute,0,270856,Attribution
b4b2b68d.wav,Flute,1,354759,Attribution
b4b91963.wav,Snare_drum,0,35607,Attribution
b4be81f1.wav,Trumpet,1,374113,Creative Commons 0
b4c03fe3.wav,Violin_or_fiddle,1,56036,Creative Commons 0
b4c0f699.wav,Fart,0,64528,Attribution
b4c63714.wav,Writing,0,377835,Attribution
b4c891db.wav,Meow,0,176401,Attribution
b4cb57e4.wav,Writing,0,335937,Creative Commons 0
b4cf7d8b.wav,Hi-hat,0,26745,Attribution
b4d0856e.wav,Gunshot_or_gunfire,1,103626,Attribution
b4d67950.wav,Snare_drum,0,122053,Attribution
b4d78817.wav,Cowbell,0,90975,Creative Commons 0
b4d8a604.wav,Electric_piano,0,89764,Attribution
b4e31ccb.wav,Trumpet,0,10907,Creative Commons 0
b4e50c7d.wav,Cowbell,0,90565,Creative Commons 0
b4ef7f66.wav,Trumpet,0,10899,Creative Commons 0
b4f5c1e2.wav,Fireworks,1,349829,Creative Commons 0
b4f945ee.wav,Glockenspiel,1,348877,Creative Commons 0
b5045ae9.wav,Squeak,1,172407,Creative Commons 0
b50ab416.wav,Tearing,0,18329,Attribution
b50bbfa4.wav,Acoustic_guitar,0,15842,Attribution
b51009db.wav,Bus,0,257033,Attribution
b515ac09.wav,Burping_or_eructation,0,156836,Attribution
b5174361.wav,Flute,0,113685,Attribution
b51a5a03.wav,Computer_keyboard,1,332000,Creative Commons 0
b51a7106.wav,Harmonica,1,116874,Creative Commons 0
b51d6534.wav,Drawer_open_or_close,1,20084,Attribution
b5297ed1.wav,Keys_jangling,0,118187,Attribution
b5308177.wav,Snare_drum,0,36253,Attribution
b532b9e3.wav,Clarinet,1,249014,Attribution
b53cd227.wav,Laughter,0,219110,Attribution
b53e4764.wav,Tearing,0,10409,Creative Commons 0
b54cc509.wav,Meow,0,171948,Creative Commons 0
b55de127.wav,Microwave_oven,0,153149,Creative Commons 0
b55f29ee.wav,Laughter,1,343868,Creative Commons 0
b5683752.wav,Shatter,0,98650,Attribution
b571b485.wav,Double_bass,0,383693,Creative Commons 0
b574b288.wav,Shatter,0,344272,Attribution
b578843d.wav,Clarinet,0,249130,Attribution
b58b18ec.wav,Laughter,1,344066,Creative Commons 0
b58b5f18.wav,Shatter,0,179262,Attribution
b59561bd.wav,Double_bass,0,203796,Attribution
b5a5bb62.wav,Microwave_oven,0,340920,Attribution
b5a9e6ce.wav,Acoustic_guitar,0,76136,Creative Commons 0
b5ab5cdc.wav,Glockenspiel,1,325014,Attribution
b5ba6c8a.wav,Laughter,0,380480,Attribution
b5c1c5b5.wav,Double_bass,0,203775,Attribution
b5cefb89.wav,Burping_or_eructation,1,245751,Creative Commons 0
b5d7cd0a.wav,Tambourine,1,348577,Creative Commons 0
b5e11334.wav,Saxophone,0,119704,Attribution
b5e34de8.wav,Saxophone,0,195413,Creative Commons 0
b5eaf10a.wav,Tambourine,0,382837,Attribution
b5eba1b8.wav,Bass_drum,0,23576,Creative Commons 0
b5ebeb4e.wav,Keys_jangling,0,234866,Creative Commons 0
b5eec01c.wav,Violin_or_fiddle,1,247419,Attribution
b6013534.wav,Knock,0,190027,Attribution
b60c374b.wav,Fireworks,0,271979,Creative Commons 0
b60ff4ea.wav,Saxophone,1,119323,Attribution
b61002b7.wav,Burping_or_eructation,0,216228,Attribution
b618eabc.wav,Drawer_open_or_close,1,365491,Creative Commons 0
b6280ab1.wav,Trumpet,1,357446,Attribution
b62aef21.wav,Finger_snapping,1,241879,Creative Commons 0
b62eb3aa.wav,Fireworks,0,210787,Creative Commons 0
b632fbbf.wav,Gong,0,38727,Attribution
b6359266.wav,Gong,0,155460,Creative Commons 0
b6383321.wav,Bark,0,372570,Creative Commons 0
b639135b.wav,Gunshot_or_gunfire,1,89511,Attribution
b63a101d.wav,Harmonica,0,116940,Creative Commons 0
b63eadcd.wav,Computer_keyboard,0,120333,Attribution
b64092d2.wav,Burping_or_eructation,0,216225,Attribution
b64682d6.wav,Tearing,0,90789,Attribution
b64ba33d.wav,Applause,0,221951,Attribution
b6533967.wav,Fireworks,0,60904,Attribution
b665434e.wav,Saxophone,1,119322,Attribution
b67c6dd7.wav,Flute,0,145432,Attribution
b67db979.wav,Trumpet,0,23195,Attribution
b67dbbb6.wav,Violin_or_fiddle,1,373881,Creative Commons 0
b6825ea2.wav,Burping_or_eructation,0,345731,Creative Commons 0
b686ea0e.wav,Writing,0,335499,Creative Commons 0
b68f10af.wav,Snare_drum,1,380203,Attribution
b6971689.wav,Electric_piano,1,132057,Attribution
b6992d56.wav,Telephone,1,223182,Attribution
b699ba8f.wav,Microwave_oven,0,186380,Attribution
b6a4a4a6.wav,Hi-hat,0,424,Attribution
b6a4fbb6.wav,Squeak,0,17871,Attribution
b6b58ee3.wav,Saxophone,0,119178,Attribution
b6b9cf46.wav,Trumpet,1,247080,Attribution
b6ba99c4.wav,Gong,0,203416,Attribution
b6bb0f17.wav,Laughter,0,252234,Creative Commons 0
b6c832c0.wav,Oboe,0,373616,Creative Commons 0
b6cbc6a9.wav,Snare_drum,1,145997,Attribution
b6d5c991.wav,Cough,1,331061,Attribution
b6d82634.wav,Violin_or_fiddle,1,355975,Attribution
b6e62c14.wav,Shatter,0,42906,Attribution
b6f5bb24.wav,Bark,0,128035,Attribution
b7008f21.wav,Bass_drum,0,77579,Attribution
b70d7854.wav,Flute,0,33477,Attribution
b70e9269.wav,Telephone,1,106744,Creative Commons 0
b71198f4.wav,Applause,0,105277,Attribution
b7159c08.wav,Scissors,0,89793,Attribution
b7169927.wav,Bark,0,245666,Creative Commons 0
b717026f.wav,Gong,1,375546,Creative Commons 0
b7232407.wav,Cowbell,1,91187,Creative Commons 0
b72514a1.wav,Snare_drum,0,25669,Creative Commons 0
b7271f4a.wav,Glockenspiel,1,348893,Creative Commons 0
b72a4184.wav,Shatter,0,204694,Attribution
b72c19d8.wav,Squeak,0,148903,Creative Commons 0
b7304231.wav,Drawer_open_or_close,0,364105,Creative Commons 0
b73c3595.wav,Violin_or_fiddle,1,356153,Attribution
b742c26a.wav,Clarinet,0,248390,Attribution
b74807d2.wav,Keys_jangling,1,329049,Attribution
b753a444.wav,Clarinet,1,248618,Attribution
b755be21.wav,Fart,0,334264,Attribution
b75985cd.wav,Fireworks,0,213565,Attribution
b765c7ba.wav,Bus,1,113331,Attribution
b76c5981.wav,Oboe,0,355221,Attribution
b770ff72.wav,Chime,0,95756,Attribution
b77242b9.wav,Knock,0,365902,Attribution
b774db41.wav,Oboe,0,355219,Attribution
b78197b6.wav,Saxophone,1,119305,Attribution
b78704c0.wav,Hi-hat,0,28735,Attribution
b78ae01b.wav,Scissors,1,169496,Creative Commons 0
b7934365.wav,Laughter,1,120760,Attribution
b79efb34.wav,Tambourine,0,219257,Creative Commons 0
b7aad610.wav,Glockenspiel,1,146078,Attribution
b7b0da80.wav,Trumpet,0,10864,Creative Commons 0
b7b6af6b.wav,Acoustic_guitar,0,254119,Attribution
b7bc2edd.wav,Writing,0,43449,Attribution
b7bdcf30.wav,Trumpet,0,10867,Creative Commons 0
b7c8d2fd.wav,Snare_drum,1,162276,Attribution
b7da5229.wav,Bass_drum,0,25649,Creative Commons 0
b7db48cc.wav,Hi-hat,1,137493,Attribution
b7e5c702.wav,Violin_or_fiddle,1,356262,Attribution
b7f0c881.wav,Telephone,0,319040,Attribution
b7f0e13e.wav,Gong,0,82523,Creative Commons 0
b7f1a00d.wav,Chime,1,169281,Creative Commons 0
b7f2e8ad.wav,Bark,0,128024,Attribution
b7fab4b5.wav,Cough,1,19124,Attribution
b7fb6da1.wav,Harmonica,0,233213,Creative Commons 0
b7fbbe04.wav,Bark,0,274471,Creative Commons 0
b7fe0cfc.wav,Applause,0,119025,Attribution
b808471e.wav,Bark,0,239456,Attribution
b809aad4.wav,Harmonica,1,116954,Creative Commons 0
b816a73f.wav,Applause,0,381358,Creative Commons 0
b81a2326.wav,Gong,0,375549,Creative Commons 0
b81c523c.wav,Drawer_open_or_close,1,152308,Attribution
b81f0cf6.wav,Acoustic_guitar,0,252333,Attribution
b8279dc3.wav,Acoustic_guitar,0,41985,Attribution
b82c6617.wav,Fart,0,266450,Creative Commons 0
b82d20c4.wav,Drawer_open_or_close,1,151570,Attribution
b83049f4.wav,Saxophone,1,119216,Attribution
b83dfd41.wav,Bass_drum,0,131817,Creative Commons 0
b8409ef7.wav,Squeak,0,233201,Creative Commons 0
b844c8dd.wav,Cowbell,1,91171,Creative Commons 0
b846fe6d.wav,Chime,0,49170,Attribution
b8520f7f.wav,Flute,0,339341,Creative Commons 0
b85855ed.wav,Cowbell,0,91003,Creative Commons 0
b85bbf96.wav,Writing,1,335950,Creative Commons 0
b865edb0.wav,Tambourine,0,276304,Creative Commons 0
b8683ef1.wav,Flute,0,41733,Attribution
b86b5a96.wav,Snare_drum,1,36258,Attribution
b87147ff.wav,Fart,0,37733,Attribution
b87fd978.wav,Saxophone,0,68254,Attribution
b88307d9.wav,Hi-hat,0,104228,Creative Commons 0
b88322f6.wav,Acoustic_guitar,1,183703,Attribution
b88dc84d.wav,Shatter,0,152396,Attribution
b8a5bbfb.wav,Fart,1,110043,Attribution
b8ad1645.wav,Cough,0,19122,Attribution
b8ad9ea3.wav,Burping_or_eructation,0,61356,Attribution
b8b62422.wav,Hi-hat,0,45059,Creative Commons 0
b8b93d01.wav,Tearing,0,187266,Creative Commons 0
b8ba7a1b.wav,Writing,0,335508,Creative Commons 0
b8c0a88a.wav,Saxophone,1,359334,Attribution
b8c1d961.wav,Tearing,1,353055,Creative Commons 0
b8c35029.wav,Oboe,0,355174,Attribution
b8d9598f.wav,Shatter,0,171998,Creative Commons 0
b8f01d33.wav,Drawer_open_or_close,0,68675,Attribution
b8faefde.wav,Bass_drum,0,20315,Creative Commons 0
b90c2e7a.wav,Laughter,0,55209,Attribution
b918b2c0.wav,Squeak,0,216874,Creative Commons 0
b91b2b5e.wav,Bass_drum,0,33824,Creative Commons 0
b91f95e0.wav,Tearing,0,141123,Creative Commons 0
b922298e.wav,Knock,0,76814,Attribution
b931fd65.wav,Microwave_oven,1,81404,Creative Commons 0
b9360513.wav,Snare_drum,1,265181,Creative Commons 0
b93ad6e8.wav,Shatter,1,216281,Attribution
b93d6988.wav,Saxophone,1,358759,Attribution
b9433bbf.wav,Writing,0,221735,Attribution
b9445a60.wav,Cowbell,1,91008,Creative Commons 0
b9521c38.wav,Cough,0,32169,Attribution
b959e65f.wav,Electric_piano,0,132060,Attribution
b95b6552.wav,Applause,0,242223,Creative Commons 0
b96806f6.wav,Writing,0,178371,Attribution
b98165ff.wav,Gong,1,222356,Attribution
b9920667.wav,Trumpet,0,357469,Attribution
b99c6036.wav,Clarinet,1,248607,Attribution
b99e2560.wav,Trumpet,0,10887,Creative Commons 0
b9b342de.wav,Shatter,1,216299,Attribution
b9b4cdeb.wav,Double_bass,0,383552,Creative Commons 0
b9ba9503.wav,Trumpet,1,247376,Attribution
b9d4d18d.wav,Burping_or_eructation,1,264523,Creative Commons 0
b9db4af1.wav,Gong,0,273642,Attribution
b9dd574a.wav,Acoustic_guitar,1,8481,Creative Commons 0
b9e871db.wav,Gong,0,222192,Attribution
b9f4211b.wav,Double_bass,0,383573,Creative Commons 0
b9f4ace3.wav,Laughter,0,179924,Creative Commons 0
ba015e1e.wav,Cello,1,247921,Attribution
ba1126dc.wav,Laughter,0,42841,Attribution
ba1506ca.wav,Keys_jangling,0,237311,Creative Commons 0
ba1b81bd.wav,Knock,1,211501,Attribution
ba1cc479.wav,Snare_drum,0,3148,Attribution
ba28cb0a.wav,Oboe,0,355234,Attribution
ba28ee8c.wav,Oboe,0,355190,Attribution
ba2d4593.wav,Oboe,0,355178,Attribution
ba304821.wav,Fireworks,0,343092,Creative Commons 0
ba58e2eb.wav,Laughter,0,118486,Creative Commons 0
ba607131.wav,Double_bass,1,203791,Attribution
ba611145.wav,Shatter,0,214336,Creative Commons 0
